ID|CITY|COUN|SUBJ|SEX|AGE|RELI|PRAC|FOCC|MOCC|FIEL|EMOT|WHEN|LONG|INTS|ERGO|TROPHO|TEMPER|EXPRES|MOVE|EXP1|EXP2|EXP10|PARAL|CON|EXPC|PLEA|PLAN|FAIR|CAUS|COPING|MORL|SELF|RELA|VERBAL|NEUTRO|Field1|Field3|Field2|MYKEY|SIT|STATE|
11035|1|1|35|1|32|1|2|8|6|1|2|4|1|3|1|0|0|1|0|0|0|0|0|2|1|3|2|1|1|1|1|2|0|0|0|fear|1|3|0110352|When I nearly drowned in icy water wearing ice skates.  It was á difficult to get out.|1|
11035|1|1|35|1|32|1|2|8|6|1|3|4|4|3|0|0|0|0|0|0|0|0|0|3|2|3|3|2|2|2|2|1|1|0|0|anger|4|3|0110353|When I was pointed out as a problem child in primary school and á my mother took the teacher's point of view.|1|
11035|1|1|35|1|32|1|2|8|6|1|4|4|4|3|0|1|0|0|1|0|0|0|0|3|1|3|2|3|2|4|2|2|1|1|1|sadness|4|3|0110354|When I was accused of neglecting work for the wrong reasons.|1|
11035|1|1|35|1|32|1|2|8|6|1|5|4|3|2|1|0|0|0|0|0|0|1|1|3|3|3|3|1|2|5|1|1|1|0|0|disgust|3|2|0110355|My parents attitude towards each other when they should become á reconciled, despite my father's long-time addiction.|1|
11035|1|1|35|1|32|1|2|8|6|1|6|4|4|4|0|1|0|0|0|0|0|0|1|3|2|3|2|1|1|5|1|1|1|0|1|shame|4|4|0110356|When I was caught stealing money from my father.|1|
11035|1|1|35|1|32|1|2|8|6|1|7|4|4|4|1|0|0|0|1|0|0|0|0|3|1|3|3|3|1|1|3|1|1|0|0|guilt|4|4|0110357|I stole a coconut cake from a reception table and when I put á in my mouth I realized that the host was watching me.|1|
11036|1|1|36|1|21|1|1|4|4|1|1|4|4|4|3|0|2|4|1|1|0|0|2|1|3|1|1|1|1|4|1|3|1|3|0|joy|4|4|0110361|When after 10 months of national service I was \downgraded\" and á|did not have to do the remaining 5 months."|1|
11036|1|1|36|1|21|1|1|4|4|1|2|4|1|2|4|1|2|4|1|0|0|0|2|1|2|3|1|2|1|5|1|3|3|3|1|fear|1|2|0110362|When I was reprimanded by the manager of the hotel where I á worked during Autumn 1984.|1|
11036|1|1|36|1|21|1|1|4|4|1|3|2|2|3|3|1|0|3|1|0|0|0|1|1|2|3|1|0|2|5|1|1|1|3|1|anger|2|3|0110363|When my parents drove me to a nearby place and went home á immediately instead of waiting a few hours.  They could have á easily waited.|1|
11036|1|1|36|1|21|1|1|4|4|1|4|2|4|2|1|1|1|3|1|0|1|1|1|1|3|3|1|0|0|2|0|1|1|3|2|sadness|4|2|0110364|When my ex-girlfriend and I discovered that there was a certain risk á of her being pregnant.|1|
11036|1|1|36|1|21|1|1|4|4|1|5|2|1|3|3|1|1|2|1|0|0|0|0|1|1|3|0|0|2|5|3|0|3|0|1|disgust|1|3|0110365|When I was about to clean the draining board and saw it looked á underneath the sink (I live in a students hostel).|1|
11036|1|1|36|1|21|1|1|4|4|1|6|4|2|3|2|0|2|3|1|0|0|0|0|3|2|3|3|0|1|4|1|1|1|0|0|shame|2|3|0110366|When my mother caught me masturbating.|1|
11036|1|1|36|1|21|1|1|4|4|1|7|4|4|2|0|0|0|0|1|0|0|0|1|2|1|0|0|2|4|2|2|0|1|0|0|guilt|4|2|0110367|As the only person in my family into academics, I ought to have á looked after my younger (and only) sister better, with respect to á her education and life experiences.|1|
11037|1|1|37|2|21|1|1|7|6|1|1|4|4|2|0|0|1|0|1|0|0|0|0|2|2|1|1|0|2|4|0|2|3|3|0|joy|4|2|0110371|When my older sister told us that she was thinking of joining the á rest of the family for the winter sports holiday.|1|
11037|1|1|37|2|21|1|1|7|6|1|2|3|2|3|2|0|1|0|0|0|0|0|0|0|1|3|0|0|3|1|2|1|0|0|0|fear|2|3|0110372|Slept in a chapel and in the middle of the night I realized that á there was someeone else in the chapel.  I never discovered who á it was and why he was there.|1|
11037|1|1|37|2|21|1|1|7|6|1|3|4|1|4|1|0|0|1|0|0|0|0|0|3|1|3|2|3|2|1|2|1|1|0|0|anger|1|4|0110373|When we were in high school a few guys sometimes provoked a á friend of mine.  They called her a pig and then grunted.  This á irritated most of the girls.  Once, one of the girls got angry at á my friend and said something nasty and this made me terribly á angry.|1|
11037|1|1|37|2|21|1|1|7|6|1|4|1|1|1|0|0|0|0|1|0|0|0|1|2|1|3|1|1|1|5|1|3|1|1|0|sadness|1|1|0110374|I talked to my boyfriend on the phone when I was in high spirits á and had a lot to tell him.  I had been looking forward to this á conversation and he did not listen to me to the extent that I á had anticipated.|1|
11037|1|1|37|2|21|1|1|7|6|1|5|4|2|1|0|0|1|0|1|0|0|0|0|3|1|3|0|3|2|3|3|2|1|0|0|disgust|2|1|0110375|A mother who shouts at her child for nothing.|1|
11037|1|1|37|2|21|1|1|7|6|1|6|4|4|3|0|0|0|0|0|0|0|0|0|0|0|3|0|3|1|4|3|1|0|0|0|shame|4|3|0110376|When I complained to my mother about how untidy the kitchen á loooked, she boxed my ears ( this had never happened before).|1|
11037|1|1|37|2|21|1|1|7|6|1|7|1|3|2|0|0|0|0|0|0|0|0|0|1|1|3|0|0|1|1|3|2|1|0|0|guilt|3|2|0110377|As I could not be home before midnight I called home at 11.30 and á asked them to leave the door open so that I could get in.  I á actually woke up the whole family by calling them so late.  My á mother could not go back to sleep, besides she had a conference   á the next day and really needed to sleep.|1|
11038|1|1|38|2|21|8|0|7|7|1|1|2|4|4|1|1|0|1|1|1|0|0|1|1|0|2|1|0|1|5|0|3|3|3|1|joy|4|4|0110381|When I got through the first day here at the department.|1|
11038|1|1|38|2|21|8|0|7|7|1|2|2|2|4|2|1|0|1|1|0|0|0|1|2|1|3|0|0|4|3|3|1|0|3|1|fear|2|4|0110382|When I was cycling past a parked car someone opened the door and á nearly pushed me off my bike and into the traffic.|1|
11038|1|1|38|2|21|8|0|7|7|1|3|3|3|3|3|1|0|0|0|0|0|0|2|1|3|2|0|2|2|5|2|0|1|0|1|anger|3|3|0110383|When my boyfriend sat up half the night playing computer games á with a friend.|1|
11038|1|1|38|2|21|8|0|7|7|1|4|2|4|4|0|0|0|0|1|0|0|0|0|2|0|2|0|0|0|5|0|0|3|0|0|sadness|4|4|0110384|When I had to leave my mother and my sister after a week's visit.|1|
11038|1|1|38|2|21|8|0|7|7|1|5|1|1|4|3|0|0|1|1|0|0|0|0|2|1|1|0|0|4|2|0|2|2|1|0|disgust|1|4|0110385|When I saw a big spider from very close.|1|
11038|1|1|38|2|21|8|0|7|7|1|6|2|3|3|0|1|0|0|0|0|0|0|1|3|0|3|0|0|1|5|2|1|3|0|1|shame|3|3|0110386|When I asked a friend to return the money that I had loaned her á and then remembered that she had repayed me in several ways.|1|
11038|1|1|38|2|21|8|0|7|7|1|7|1|2|3|3|0|0|1|0|0|0|0|2|3|2|3|0|3|2|2|3|1|2|3|0|guilt|2|3|0110387|When one of my parents insinuates something about the other á (they are divorced).|1|
11039|1|1|39|2|35|0|0|8|4|1|1|4|4|4|0|1|1|1|0|0|1|0|0|1|2|1|2|1|2|5|1|3|3|3|2|joy|4|4|0110391|When i was asked to be a child's godmother.|1|
11039|1|1|39|2|35|0|0|8|4|1|2|4|1|2|3|0|0|1|1|0|0|0|1|2|3|3|2|0|0|4|1|2|2|2|0|fear|1|2|0110392|On the way down a ski slope which was difficult and steep.|1|
11039|1|1|39|2|35|0|0|8|4|1|3|3|2|3|3|2|0|2|0|0|1|0|2|1|3|3|3|1|2|2|2|1|1|3|3|anger|2|3|0110393|When my mother interfered in my life.|1|
11039|1|1|39|2|35|0|0|8|4|1|4|2|3|2|0|0|0|0|1|0|0|0|1|1|2|3|2|1|1|5|2|1|1|0|0|sadness|3|2|0110394|When I was left alone one week-end without being prepared for á it.|1|
11039|1|1|39|2|35|0|0|8|4|1|5|4|1|2|1|2|1|0|0|0|0|0|0|2|1|3|2|1|4|4|1|2|2|1|2|disgust|1|2|0110395|The first time that I saw a surgeon cut off a leg and put it in a á black rubbish bag.|1|
11039|1|1|39|2|35|0|0|8|4|1|6|1|3|2|1|0|2|0|0|0|0|0|0|1|1|3|2|1|1|1|3|1|1|3|0|shame|3|2|0110396|When I forgot about a meeting at work.|1|
11039|1|1|39|2|35|0|0|8|4|1|7|2|3|2|1|1|0|2|0|0|1|0|2|1|2|3|2|3|1|2|3|1|1|3|2|guilt|3|2|0110397|When I demand too much from my friends.|1|
11040|1|1|40|2|32|8|2|7|6|1|1|1|4|4|0|0|1|0|0|0|0|0|0|1|1|1|0|0|0|0|3|3|3|2|0|joy|4|4|0110401|When my husband suddenly came to see me at my new job and á brought some flowers and cake with him.|1|
11040|1|1|40|2|32|8|2|7|6|1|2|4|4|4|3|0|2|2|0|0|0|0|1|1|1|3|3|3|0|2|3|1|0|0|0|fear|4|4|0110402|When I was nearly attackad by a man who had been chasing me.|1|
11040|1|1|40|2|32|8|2|7|6|1|3|4|4|4|3|0|2|4|0|0|1|1|1|1|1|3|1|3|2|0|3|3|1|3|1|anger|4|4|0110403|When my father asked me if I was a communist, at the same time he á made it clear that I should no longer see myself as his daughter.|1|
11040|1|1|40|2|32|8|2|7|6|1|4|3|4|4|3|2|2|2|1|0|0|0|0|3|2|3|3|2|0|1|2|1|1|1|2|sadness|4|4|0110404|When I applied for a job which I thought I had a good chance of á getting, I was not even granted an interview and did not get the á job.|1|
11040|1|1|40|2|32|8|2|7|6|1|5|2|1|4|1|0|1|3|1|0|1|0|0|1|2|3|1|0|0|5|3|3|0|1|1|disgust|1|4|0110405|T.V features showing the violation of defenceless people.|1|
11040|1|1|40|2|32|8|2|7|6|1|6|4|3|2|0|0|0|0|0|0|0|0|0|3|1|3|0|3|3|1|0|1|1|1|0|shame|3|2|0110406|When I as a child of 9 or 10 I was playing doctor with the á neighbours boys their mother caught us.|1|
11040|1|1|40|2|32|8|2|7|6|1|7|2|3|3|1|1|0|2|1|0|1|0|0|2|2|3|1|2|0|5|2|1|0|0|2|guilt|3|3|0110407|When my husband talked about the restrictions he will have to á accept in his life to make our marriage work.  I felt that it was á directed at me as it was me who had demanded the changes.  We á were with a marriage counsellor then.|1|
11041|1|1|41|2|29|1|2|4|1|1|1|2|3|2|0|0|1|0|0|0|0|0|0|3|1|1|0|0|0|5|0|3|2|3|0|joy|3|2|0110411|When we were able to afford a new sofa - a leather one which cost á SEK 20000.  I had waited for it for 2-3 years.|1|
11041|1|1|41|2|29|1|2|4|1|1|2|2|1|2|2|0|0|1|0|0|0|0|0|1|2|2|2|0|0|1|0|2|2|0|0|fear|1|2|0110412|Vertigo - standing on a ladder and painting the house.|1|
11041|1|1|41|2|29|1|2|4|1|1|3|1|2|3|4|1|1|1|0|0|0|0|2|2|2|3|2|1|0|5|0|3|1|2|1|anger|2|3|0110413|When my boss enrolled in a course to satisfy his own ends - to á trample on his associates.  I have the misfortune to have one of á my superiors in my course.|1|
11041|1|1|41|2|29|1|2|4|1|1|4|3|3|3|1|0|2|1|0|0|1|0|0|1|0|3|3|1|0|5|2|2|2|0|1|sadness|3|3|0110414|When I argue with my mother about the way she treats her two á children differently.|1|
11041|1|1|41|2|29|1|2|4|1|1|5|1|1|4|0|0|0|0|0|0|0|0|0|3|3|2|2|0|4|0|0|2|2|0|0|disgust|1|4|0110415|Spit and vomit.|1|
11041|1|1|41|2|29|1|2|4|1|1|6|1|1|2|0|1|0|1|0|0|0|0|0|1|1|3|2|1|0|1|0|2|2|2|1|shame|1|2|0110416|Spots on the seat covers of my husband's car.|1|
11041|1|1|41|2|29|1|2|4|1|1|7|1|1|1|0|0|0|0|1|0|0|0|0|3|3|2|2|0|1|2|3|2|2|0|0|guilt|1|1|0110417|Not speaking to my sister-in-law due to lack of interest in a á relationship on my side.|1|
11042|1|1|42|1|29|1|1|1|2|0|1|1|4|4|1|0|0|1|0|1|0|0|1|3|1|1|1|0|1|5|0|3|3|0|0|joy|4|4|0110421|When I recently managed to get my first consulting assignment á \myself\" i.e on my own initiative."|1|
11042|1|1|42|1|29|1|1|1|2|0|2|3|2|2|3|1|1|0|0|0|0|0|1|3|0|3|0|0|0|1|3|2|0|0|1|fear|2|2|0110422|I was within a hair's breadth of knocking down a drunkard who á suddenly ran into the street.  The fear came later when I     á realized what could have happened.|1|
11042|1|1|42|1|29|1|1|1|2|0|3|1|3|4|1|0|2|1|1|0|0|1|1|1|3|3|3|3|2|4|0|0|1|3|0|anger|3|4|0110423|When my friend, as usual, forgot the tickets at home for a á performance.  We missed it.|1|
11042|1|1|42|1|29|1|1|1|2|0|4|2|4|3|0|0|0|0|0|0|0|0|0|1|3|3|3|3|4|5|0|2|2|0|0|sadness|4|3|0110424|The elections of 1982 and 1985.  The thought of what a social á democrat and communist majority could achieve, especially \worker á|share\" funds and its extension."|1|
11042|1|1|42|1|29|1|1|1|2|0|5|4|2|3|0|1|1|0|0|0|0|0|0|3|2|3|0|3|0|3|0|0|0|0|1|disgust|2|3|0110425|A study visit to a chicken factory : the butchery, the smell, á the environment and the noise.|1|
11042|1|1|42|1|29|1|1|1|2|0|6|4|4|4|2|2|1|0|1|0|0|0|0|3|2|3|0|1|1|2|3|1|1|0|2|shame|4|4|0110426|Confession to my parents about my involvement in a moped theft.|1|
11042|1|1|42|1|29|1|1|1|2|0|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|guilt|0|0|0110427|[ No answer as I see very little difference between shame and á guilt.  Therefore see answer for \shame\".]"|1|
11043|1|1|43|2|33|1|2|5|1|1|1|3|1|2|1|0|1|0|0|0|0|0|0|2|1|1|1|1|2|4|0|3|3|1|0|joy|1|2|0110431|When I was appointed to position of trust in a group set up to á change the working environment.|1|
11043|1|1|43|2|33|1|2|5|1|1|2|3|2|3|2|0|1|0|0|0|0|0|0|0|1|3|0|0|0|1|0|1|0|0|0|fear|2|3|0110432|I was alone in a cottage I often stay in.  I was woken up by a á rustling sound in the middle of the night.|1|
11043|1|1|43|2|33|1|2|5|1|1|3|1|1|2|0|0|2|2|0|0|0|0|1|1|2|2|2|0|3|1|0|2|1|3|0|anger|1|2|0110433|When I tried to explain to a plumber, face to face, that the á toilet was broken and he did not believe it (it had been mended á ten times).|1|
11043|1|1|43|2|33|1|2|5|1|1|4|1|4|3|0|0|0|1|0|0|0|0|0|2|1|3|3|1|1|1|0|1|1|2|0|sadness|4|3|0110434|When the result of a project work was treated nonchalantly á intead of being criticized by the teacher.|1|
11043|1|1|43|2|33|1|2|5|1|1|5|4|3|3|0|0|0|0|0|0|0|0|0|1|2|3|0|1|0|4|0|2|0|3|0|disgust|3|3|0110435|When programmes on violence or pornography are shown on T.V.|1|
11043|1|1|43|2|33|1|2|5|1|1|6|1|2|2|0|0|1|0|1|0|0|0|0|0|1|3|3|3|2|4|3|1|1|0|0|shame|2|2|0110436|When I talked maliciously about a colleague at work to someone á else.  Immediately afterwards I felt ashamed.|1|
11043|1|1|43|2|33|1|2|5|1|1|7|2|4|2|0|1|0|0|0|0|0|0|0|2|2|1|1|0|1|5|2|2|2|3|1|guilt|4|2|0110437|When I decided to take a week s holiday without consulting the á family first.|1|
11044|1|1|44|1|24|0|2|5|6|2|1|3|4|4|0|0|0|1|1|1|0|0|2|1|1|1|1|1|1|5|1|3|3|3|0|joy|4|4|0110441|After my girl and I talked things over our relationship changed á and became positive.  A diificult time turned into pleasant one.|1|
11044|1|1|44|1|24|0|2|5|6|2|2|4|3|4|3|0|1|1|1|0|0|0|0|2|1|3|0|1|4|1|0|0|0|0|0|fear|3|4|0110442|When we could not land our plane and we knew that the fuel was á running out.  Bad weather had already frightened us.|1|
11044|1|1|44|1|24|0|2|5|6|2|3|2|4|4|1|0|1|2|0|0|0|0|2|1|2|3|0|1|3|1|3|0|0|3|0|anger|4|4|0110443|When I read about Reagan's tactical decision concerning the á South African boycott.|1|
11044|1|1|44|1|24|0|2|5|6|2|4|3|4|4|1|1|1|2|1|0|1|0|0|2|3|3|3|1|4|1|0|0|2|0|2|sadness|4|4|0110444|When my half brother became seriously ill with cancer and died á later.|1|
11044|1|1|44|1|24|0|2|5|6|2|5|4|3|4|1|1|1|1|0|0|0|0|0|1|1|3|0|1|3|1|3|0|0|0|1|disgust|3|4|0110445|A film were a woman was attacked and raped.  One did not see the á worst but it had the desired effect - very strong.|1|
11044|1|1|44|1|24|0|2|5|6|2|6|2|3|2|0|0|1|1|1|0|1|0|1|1|1|3|0|1|1|5|3|1|2|3|1|shame|3|2|0110446|I made a comment and it was interpreted completely differently á from what I had meant.  When I said it I realized how my mother á had understood it.|1|
11044|1|1|44|1|24|0|2|5|6|2|7|2|4|3|0|0|1|1|0|0|1|0|0|1|2|3|0|1|1|5|2|1|2|1|1|guilt|4|3|0110447|I had promised to visit my girlfriend but for different reasons á could not make it.  I rang up later to tell her that I could not á come.|1|
11045|1|1|45|2|26|0|2|8|4|1|1|3|3|3|1|0|1|2|1|1|0|0|2|1|1|3|1|0|3|3|0|3|3|0|0|joy|3|3|0110451|When I was offered a high position of trust, which I later á accepted.|1|
11045|1|1|45|2|26|0|2|8|4|1|2|4|1|4|2|0|0|1|0|0|1|0|0|0|1|3|0|0|1|5|0|2|1|0|1|fear|1|4|0110452|I had the window open and the door was shut so that the kitten á would not go out.  My partner came in and started talking about á something and I forgot about the window and suddenly I saw the á kitten hanging from the window frame. I was rigid with fright á till I got hold of her.|1|
11045|1|1|45|2|26|0|2|8|4|1|3|3|2|4|3|0|0|1|0|0|0|0|1|2|1|3|3|0|3|4|1|2|1|3|0|anger|2|4|0110453|Some noisy guests arrived at the hotel.  I had been slightly á irritated earlier.  At night when I was trying to sleep they were á having a party so I went and yelled at them.  I wanted to sleep á as I had to get up early the next day.|1|
11045|1|1|45|2|26|0|2|8|4|1|4|1|4|3|1|0|0|1|1|0|1|0|1|2|2|2|3|2|1|1|0|1|2|1|1|sadness|4|3|0110454|When I was told that I had not been successful in getting the job I á had been expecting.  I was sure that I was sufficiently á qualified.|1|
11045|1|1|45|2|26|0|2|8|4|1|5|3|3|2|0|1|1|0|0|0|0|0|0|1|1|3|0|0|0|1|0|0|0|1|1|disgust|3|2|0110455|When my cat vomited and a worm came out which was still alive.  I á was forced to wipe it up.|1|
11045|1|1|45|2|26|0|2|8|4|1|6|4|4|3|0|0|0|1|0|0|1|0|0|3|2|1|0|3|2|2|2|1|1|0|1|shame|4|3|0110456|When I was a child it was found out that I had taken off my á clothes outdoors.  It was summer and my friend and I were out á in the woods.  It had felt exciting at that time.  My parents á discovered that my trousers were back to front and I felt á ashamed.|1|
11045|1|1|45|2|26|0|2|8|4|1|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|guilt|0|0|0110457|When I stole money from my mother and she asked me later if I was á responsible.  I never admitted it.|1|
11046|1|1|46|2|24|1|2|7|7|2|1|3|2|4|1|0|1|1|0|1|0|0|0|1|1|1|1|1|0|4|1|3|0|0|0|joy|2|4|0110461|[ Cycling in the spring sunshine gives me such delight.  á Happiness is to be healthy, my wonderful finance.  Simply being á here on earth.]|1|
11046|1|1|46|2|24|1|2|7|7|2|2|2|3|4|2|1|0|3|0|0|1|0|1|1|3|3|3|1|0|5|2|1|2|3|2|fear|3|4|0110462|When my relationship with my family is very poor I often fear á being excluded from the group, a fear which is stronger in á situations when an argument is on hand.|1|
11046|1|1|46|2|24|1|2|7|7|2|3|2|1|4|2|1|2|2|0|0|0|0|2|1|1|3|0|0|2|5|1|3|1|1|1|anger|1|4|0110463|Recently when my sister, who is four years younger than me and á very spoiled, shouted at my mother for no apparent reason .  The á heart-broken expression on my mother's face made me feel very á angry.|1|
11046|1|1|46|2|24|1|2|7|7|2|4|3|3|3|0|0|0|1|0|0|0|0|0|1|1|3|0|1|0|1|1|0|2|0|0|sadness|3|3|0110464|When I watched the T.V programme called \The living planet\" and á|saw the far reaching environmental destruction caused by man."|1|
11046|1|1|46|2|24|1|2|7|7|2|5|4|1|2|1|0|1|1|0|0|0|0|0|1|2|3|0|1|4|4|2|0|0|1|0|disgust|1|2|0110465|Disgust is a feeling that I have never experienced with peoplie á but , on the other hand, it has been with repulsive animals, i;e á snakes on T.V.|1|
11046|1|1|46|2|24|1|2|7|7|2|6|2|2|2|0|1|0|0|0|0|0|0|1|1|2|3|0|0|2|5|1|2|2|2|1|shame|2|2|0110466|When relatives have acted strangely, and unfriendly towards me.|1|
11046|1|1|46|2|24|1|2|7|7|2|7|2|2|3|0|0|2|0|0|0|0|1|0|1|1|3|0|1|1|5|1|2|3|0|0|guilt|2|3|0110467|When ,due to hunger and tiredness, I became generally irritated á with my fiancee and made cutting remarks which really hurt him.  á Later I realized that my unfounded irritation had hurt the person á I love most on earth.|1|
11047|1|1|47|1|26|1|2|7|6|2|1|3|3|4|3|0|0|1|0|1|0|0|0|2|2|1|1|1|4|4|0|2|3|3|0|joy|3|4|0110471|On a boat trip to Denmark, 14 of us had a lot of fun and we á spent SEK 10 each on one armed bandits and against all odds we á won the jackpot of SEK 1000.|1|
11047|1|1|47|1|26|1|2|7|6|2|2|4|1|4|3|0|0|1|1|0|0|1|1|1|1|3|3|2|3|2|1|2|2|0|0|fear|1|4|0110472|A rainy day, I was cycling downhill and a car door suddenly á opened and while trying to avoid it the back wheels of my bike á got caught in the tram tracks.  I somersaulted but had no á injuries.|1|
11047|1|1|47|1|26|1|2|7|6|2|3|4|1|4|2|0|2|1|1|0|0|1|2|1|1|3|2|1|0|5|2|0|2|0|0|anger|1|4|0110473|On the way home from Marstrand I was driving behind my father's á car.  Another car tried to push in front of my father and he was á forced to swerve and he thus collided the car with a pillar.  The á other car drove off without even seeing what had happened.|1|
11047|1|1|47|1|26|1|2|7|6|2|4|4|4|4|1|2|1|0|1|0|0|0|0|3|2|2|1|2|0|3|1|1|1|0|2|sadness|4|4|0110474|My girlfriend who had spent 6 months abroad broke off our á relationship by letter.|1|
11047|1|1|47|1|26|1|2|7|6|2|5|2|3|4|0|2|0|1|1|0|0|0|0|2|3|3|2|1|0|1|0|2|3|0|2|disgust|3|4|0110475|At the police centre a man between 40-50 was brought in.  He was á very drunk and in all likelihood had not slept indoors for a long á time and had relieved himself in his trousers.|1|
11047|1|1|47|1|26|1|2|7|6|2|6|3|1|1|1|0|2|1|0|0|0|0|1|3|1|3|2|1|1|2|2|1|1|0|0|shame|1|1|0110476|A customer at the shop where I worked came in and asked if the á goods that he had ordered had arrived.  I had totally á forgotten about this order and I tried to offer weak excuses.|1|
11047|1|1|47|1|26|1|2|7|6|2|7|4|4|2|0|0|0|0|0|0|0|0|0|3|0|1|1|1|1|5|3|1|1|0|0|guilt|4|2|0110477|I was 4-5 years old when I hid the bicycle keys of a not very á good friend.  After a few hours I pretended that I had found á it.|1|
11048|1|1|48|2|32|1|2|5|1|1|1|1|2|2|0|0|1|3|1|1|0|0|1|0|2|1|2|1|0|0|1|3|3|0|0|joy|2|2|0110481|When I was at the end-of-term party last week and had fun - was á happy and sang and drank only soft drinks.  It is possible to á have a good time without alcohol.|1|
11048|1|1|48|2|32|1|2|5|1|1|2|4|1|4|4|0|1|2|1|0|0|0|1|1|1|3|3|3|3|0|3|1|0|0|0|fear|1|4|0110482|Last Summer I was walking along the beach in a bikini and an á awful man came cycling after me.  He was shouting and I ran as á fast as my legs could carry me.|1|
11048|1|1|48|2|32|1|2|5|1|1|3|1|3|3|3|2|1|3|0|0|1|1|2|2|1|3|3|3|0|0|2|1|1|3|3|anger|3|3|0110483|In a course I thought that I deserved good marks but I only got á ordinary marks with no justification as to why I was given these á marks.|1|
11048|1|1|48|2|32|1|2|5|1|1|4|3|4|3|2|0|1|4|1|0|1|0|2|2|1|3|3|3|0|1|3|1|0|2|1|sadness|4|3|0110484|When I crashed my car and it had to be scrapped then.  It was my á fault and I feel depressed as I miss the car.|1|
11048|1|1|48|2|32|1|2|5|1|1|5|1|4|4|3|2|1|4|1|0|1|0|2|2|1|3|3|2|1|0|2|1|1|0|3|disgust|4|4|0110485|I had some sort of a stomach virus last week and  I vomited in á college in the morning, then in the cake shop, three times during á the trip home and again when I got home.|1|
11048|1|1|48|2|32|1|2|5|1|1|6|1|3|2|2|1|1|2|1|0|0|0|2|2|2|3|3|2|1|0|2|1|1|0|1|shame|3|2|0110486|When I was an evening school teacher it was my job to make the á coffee but I was not able to get the coffee ready on time and I á thus arrived half an hour late to the class.  On top of this the á coffee was undrinkable.|1|
11048|1|1|48|2|32|1|2|5|1|1|7|4|4|2|0|0|0|0|1|0|0|0|0|2|3|3|3|1|0|0|2|2|1|1|0|guilt|4|2|0110487|Many years ago a friend wanted me to with her to southern Europe á and I preferred to travel alone.  I felt guilty because I wanted á to go on my own.|1|
11049|1|1|49|2|25|8|2|6|1|0|1|2|4|3|2|0|1|2|0|1|0|0|0|1|2|1|1|1|1|5|2|3|0|3|0|joy|4|3|0110491|When I felt that my love was returned.|1|
11049|1|1|49|2|25|8|2|6|1|0|2|3|3|4|4|1|2|1|0|0|0|0|0|2|2|3|0|1|1|0|0|1|0|0|1|fear|3|4|0110492|When I was convinced that someonne had broken into my flat and I á woke up and heard sounds that frightened me.|1|
11049|1|1|49|2|25|8|2|6|1|0|3|3|4|3|4|1|2|2|1|0|0|0|0|3|2|3|1|1|0|0|3|3|0|3|1|anger|4|3|0110493|When it became clear that a man had used many people sexually á and psychologically, despite the fact that many people looked up á to him.  I understood that one could not trust him and I was á forced to hide this for a while.|1|
11049|1|1|49|2|25|8|2|6|1|0|4|2|4|3|0|0|0|1|0|0|0|0|0|1|2|3|3|1|0|5|0|1|3|0|0|sadness|4|3|0110494|When I feel helpless after having tried to help someone without á any result.|1|
11049|1|1|49|2|25|8|2|6|1|0|5|2|3|3|4|0|1|1|0|0|0|0|1|2|1|3|1|1|0|5|0|3|3|3|0|disgust|3|3|0110495|When I think now about the way my father behaved when filing a á divorce.|1|
11049|1|1|49|2|25|8|2|6|1|0|6|4|4|3|0|0|0|1|0|0|1|0|0|2|1|3|0|0|0|4|0|1|2|0|1|shame|4|3|0110496|When as an 8 year old, I wet myself in school.|1|
11049|1|1|49|2|25|8|2|6|1|0|7|4|4|4|0|0|0|3|1|0|1|0|0|1|0|3|0|1|0|1|3|1|1|1|1|guilt|4|4|0110497|When as a 7 year old, I stole money from my mother.|1|
11050|1|1|50|1|30|1|2|4|1|1|1|1|1|2|0|0|0|3|0|1|0|0|0|1|2|1|1|1|0|5|1|3|2|3|0|joy|1|2|0110501|When I recently got a very positive answer from a clinic telling á me that they would willingly assist and collect data for me for a á clinical pilot study.|1|
11050|1|1|50|1|30|1|2|4|1|1|2|4|2|3|1|2|0|1|0|0|0|0|0|2|3|3|3|2|0|2|1|2|2|1|2|fear|2|3|0110502|Every time I meet a certain dog that has once bitten me.|1|
11050|1|1|50|1|30|1|2|4|1|1|3|2|1|3|1|0|0|3|1|0|0|0|0|1|2|3|2|2|0|5|2|2|2|3|0|anger|1|3|0110503|When after a lot of provocation my child threw a plate on the á floor.|1|
